ID,Reference,Data source,Longitude,Latitude,Elevation,MAT,MAP,PET,Climate,Ecosystem type,Methods,Site,MurA,GlcN,SOC,TN,TP,C/N,MBC,MBN,MBC/N,pH,Sand,Silt,Clay
1503,164,A3,117.65,27.73,1450,12.4,2675,1037,C,Forest,GC,"Fujian Province, Chi",3554.269,13575.9875,72.5,3.5,0.4,20.71428571,145.69 ,49.60 ,2.94 ,4.78 ,12.6,47.8,39.6
1504,164,A3,117.65,27.73,1850,10.7,2942,1037,C,Forest,GC,"Fujian Province, Chi",3034.54131,10544.9963,62.9,4.9,0.4,12.83673469,145.69 ,49.60 ,2.94 ,4.43 ,15,41.1,43.3
1505,164,A3,117.65,27.73,2130,9.3,3319,1037,C,Forest,GC,"Fujian Province, Chi",2244.3318,9713.82276,98.1,6.8,0.4,14.42647059,145.69 ,49.60 ,2.94 ,4.81 ,14.8,41.1,44.1
1506,165,A3,108.61,18.39,900,20,2200,1716,A,Forest,GC,"Hain Island, Chi",79.27,1473.08,25.87,2.07,0.1,12.49758454,110.87 ,98.46 ,1.13 ,4.41,33,50,17
1507,165,A3,108.61,18.39,900,20,2200,1716,A,Forest,GC,"Hain Island, Chi",79.18,1298.15,26.96,2.19,0.1,12.31050228,110.87 ,98.46 ,1.13 ,4.33,33,50,17
1508,165,A3,108.61,18.39,900,20,2200,1716,A,Forest,GC,"Hain Island, Chi",83.88,1318.18,23.85,2.02,0.1,11.80693069,110.87 ,98.46 ,1.13 ,4.4,33,50,17
1509,165,A3,108.61,18.39,900,20,2200,1716,A,Forest,GC,"Hain Island, Chi",82.33,1365.93,23.62,1.87,0.1,12.63101604,110.87 ,98.46 ,1.13 ,4.34,33,50,17
1510,165,A3,108.88,18.72,870,19.7,2198,1402,A,Forest,GC,"Jianfengling,eastern Chi",62.9787,1328.24,21.5,1.7,0.8,12.64705882,110.87 ,98.46 ,1.13 ,4.50 ,44,32,9
1511,165,A3,108.88,18.72,870,19.7,2198,1402,A,Forest,GC,"Jianfengling,eastern Chi",62.9787,1328.24,23.1,1.9,0.8,12.15789474,110.87 ,98.46 ,1.13 ,4.70 ,44,32,9
1512,165,A3,108.88,18.72,870,19.7,2198,1402,A,Forest,GC,"Jianfengling,eastern Chi",61.2766,1374.05,25.2,2,0.8,12.6,110.87 ,98.46 ,1.13 ,4.50 ,44,32,9
1513,165,A3,108.87,18.73,880,20,2198,1430,A,Forest,GC,"Jianfengling,eastern Chi",80,1465.65,25.9,2.1,0.3,12.33333333,110.87 ,98.46 ,1.13 ,4.40 ,36,18,16.7
1514,165,A3,108.87,18.73,880,20,2198,1430,A,Forest,GC,"Jianfengling,eastern Chi",80,1282.44,27,2.2,0.3,12.27272727,110.87 ,98.46 ,1.13 ,4.30 ,36,18,16.7
1515,165,A3,108.87,18.73,880,20,2198,1430,A,Forest,GC,"Jianfengling,eastern Chi",91.9149,1557.25,30.4,2.3,0.3,13.2173913,110.87 ,98.46 ,1.13 ,4.20 ,36,18,16.7
1516,165,A3,117.95,27.65,700,18,1889,1330,C,Forest,GC,"Wuyishan,eastern Chi",103.83,1419.85,32.5,2.2,0.3,14.77272727,145.69 ,49.60 ,2.94 ,5.30 ,48,12,11.2
1517,165,A3,117.95,27.65,700,18,1889,1330,C,Forest,GC,"Wuyishan,eastern Chi",107.234,1374.05,29.8,2.2,0.3,13.54545455,145.69 ,49.60 ,2.94 ,4.90 ,48,12,11.2
1518,165,A3,117.95,27.65,700,18,1889,1330,C,Forest,GC,"Wuyishan,eastern Chi",112.34,1328.24,27.3,2,0.3,13.65,145.69 ,49.60 ,2.94 ,4.90 ,48,12,11.2
1519,165,A3,117.35,30.02,375,9.2,1650,1154,C,Forest,GC,"Guniujiang,eastern Chi",122.553,1511.45,45.1,3.2,0.5,14.09375,198.85 ,59.02 ,3.37 ,5.30 ,40,15,13.1
1520,165,A3,117.35,30.02,375,9.2,1650,1154,C,Forest,GC,"Guniujiang,eastern Chi",136.17,1786.26,49.6,3.4,0.5,14.58823529,198.85 ,59.02 ,3.37 ,4.50 ,40,15,13.1
1521,165,A3,117.35,30.02,375,9.2,1650,1154,C,Forest,GC,"Guniujiang,eastern Chi",115.745,1877.86,58.1,3.9,0.5,14.8974359,198.85 ,59.02 ,3.37 ,4.50 ,40,15,13.1
1522,165,A3,115.43,39.97,1300,5.4,612,1393,B,Forest,GC,"Donglingshan,eastern Chi",85.1064,1969.47,41.2,3.4,0.5,12.11764706,123.81 ,78.47 ,1.58 ,6.50 ,40,48,5
1523,165,A3,115.43,39.97,1300,5.4,612,1393,B,Forest,GC,"Donglingshan,eastern Chi",91.9149,2152.67,38,3.3,0.5,11.51515152,123.81 ,78.47 ,1.58 ,6.10 ,40,48,5
1524,165,A3,115.43,39.97,1300,5.4,612,1393,B,Forest,GC,"Donglingshan,eastern Chi",102.128,2106.87,53.7,4.4,0.5,12.20454545,123.81 ,78.47 ,1.58 ,6.10 ,40,48,5
1525,165,A3,115.43,39.97,1300,5.4,612,1393,B,Forest,GC,"Donglingshan,eastern Chi",114.043,2885.5,65.7,5.2,0.5,12.63461538,123.81 ,78.47 ,1.58 ,7.10 ,40,48,5.5
1526,165,A3,115.43,39.97,1300,5.4,612,1393,B,Forest,GC,"Donglingshan,eastern Chi",200.851,3618.32,84.1,6.8,0.5,12.36764706,123.81 ,78.47 ,1.58 ,6.80 ,40,48,5.5
1527,165,A3,115.43,39.97,1300,5.4,612,1393,B,Forest,GC,"Donglingshan,eastern Chi",97.0213,3068.7,74.1,5.7,0.5,13,123.81 ,78.47 ,1.58 ,6.20 ,40,48,5.5
1528,165,A3,129.18,48.12,350,-0.5,654,946,D,Forest,GC,"Wuying,eastern Chi",134.468,3664.12,92.4,6.6,1.0,14,267.85 ,47.10 ,5.69 ,5.80 ,44,38,6.8
1529,165,A3,129.18,48.12,350,-0.5,654,946,D,Forest,GC,"Wuying,eastern Chi",107.234,3938.93,86.4,6.2,1.0,13.93548387,267.85 ,47.10 ,5.69 ,5.90 ,44,38,6.8
1530,165,A3,129.18,48.12,350,-0.5,654,946,D,Forest,GC,"Wuying,eastern Chi",112.34,4030.53,88.7,6.7,1.0,13.23880597,267.85 ,47.10 ,5.69 ,5.80 ,44,38,6.8
1531,165,A3,121.5,50.93,825,-5.4,481,789,D,Forest,GC,"Genhe,eastern Chi",173.617,6091.6,377.8,14.7,1.2,25.70068027,280.77 ,44.04 ,6.38 ,6.00 ,44,37,2.8
1532,165,A3,121.5,50.93,825,-5.4,481,789,D,Forest,GC,"Genhe,eastern Chi",173.617,6137.4,367.7,14.9,1.2,24.67785235,280.77 ,44.04 ,6.38 ,5.80 ,44,37,2.8
1533,165,A3,121.5,50.93,825,-5.4,481,789,D,Forest,GC,"Genhe,eastern Chi",144.681,5129.77,322,13.1,1.2,24.58015267,280.77 ,44.04 ,6.38 ,5.90 ,44,37,2.8
1534,166,A3,126.63,47.44,197,1.5,550,1046,D,Cropland,GC,"Heilongjiang Province, Chi",30.3644,502.006,36.2801,2.1,0.9,17.28 ,248.78 ,85.80 ,2.90 ,5.5,53,22,7.7
1535,166,A3,126.63,47.44,197,1.5,550,1046,D,Cropland,GC,"Heilongjiang Province, Chi",119.242,1212.31,35.5,2.1,0.9,16.90 ,248.78 ,85.80 ,2.90 ,6.7,26,32.8,41.3
1536,166,A3,126.63,47.44,197,1.5,550,1046,D,Cropland,GC,"Heilongjiang Province, Chi",41.4921,486.154,11.9,2.1,0.9,5.67 ,248.78 ,85.80 ,2.90 ,6.7,26,32.8,41.3
1537,166,A3,126.63,47.44,197,1.5,550,1046,D,Grassland,GC,"Heilongjiang Province, Chi",190.883,1950.77,54.6,2.1,0.9,26.00 ,248.78 ,85.80 ,2.90 ,6.7,26,32.8,41.3
1538,166,A3,126.63,47.44,197,1.5,550,1046,D,Grassland,GC,"Heilongjiang Province, Chi",115.445,1138.46,38.3,2.1,0.9,18.24 ,248.78 ,85.80 ,2.90 ,6.7,26,32.8,41.3
1539,166,A3,126.63,47.44,197,1.5,550,1046,D,Grassland,GC,"Heilongjiang Province, Chi",59.3145,676.923,28.7,2.1,0.9,13.67 ,248.78 ,85.80 ,2.90 ,6.7,26,32.8,41.3
1540,166,A3,126.63,47.44,197,1.5,550,1046,D,Cropland,GC,"Heilongjiang Province, Chi",198.665,1827.69,40.1,2.1,0.9,19.10 ,248.78 ,85.80 ,2.90 ,6.7,26,32.8,41.3
1541,166,A3,126.63,47.44,197,1.5,550,1046,D,Cropland,GC,"Heilongjiang Province, Chi",112.418,1298.46,38,2.1,0.9,18.10 ,248.78 ,85.80 ,2.90 ,6.7,26,32.8,41.3
1542,166,A3,126.63,47.44,197,1.5,550,1046,D,Cropland,GC,"Heilongjiang Province, Chi",29.2628,369.231,12.8,2.1,0.9,6.10 ,248.78 ,85.80 ,2.90 ,6.7,26,32.8,41.3
1543,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",13,142,21,3.2,0.7,6.56 ,302,64.66 ,4.67 ,5.0,47,17,36
1544,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",10,113,18,3.2,0.7,5.63 ,196,64.66 ,3.03 ,5.0,47,17,36
1545,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",12,136,20,3.2,0.7,6.25 ,265,64.66 ,4.10 ,5.0,47,17,36
1546,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",11,120,19,3.2,0.7,5.94 ,232,64.66 ,3.59 ,5.0,47,17,36
1547,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",12,128,19,3.2,0.7,5.94 ,263,64.66 ,4.07 ,5.0,47,17,36
1548,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",11,125,20,3.2,0.7,6.25 ,276,64.66 ,4.27 ,5.0,47,17,36
1549,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",12,134,20,3.2,0.7,6.25 ,266,64.66 ,4.11 ,5.0,47,17,36
1550,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",11,123,19,3.2,0.7,5.94 ,214,64.66 ,3.31 ,5.0,47,17,36
1551,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",12,128,19,3.2,0.7,5.94 ,225,64.66 ,3.48 ,5.0,47,17,36
1552,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",33,278,39,3.2,0.7,12.19 ,630,64.66 ,9.74 ,5.0,47,17,36
1553,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",27,222,34,3.2,0.7,10.63 ,442,64.66 ,6.84 ,5.0,47,17,36
1554,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",31,267,38,3.2,0.7,11.88 ,571,64.66 ,8.83 ,5.0,47,17,36
1555,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",29,233,35,3.2,0.7,10.94 ,500,64.66 ,7.73 ,5.0,47,17,36
1556,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",32,262,39,3.2,0.7,12.19 ,567,64.66 ,8.77 ,5.0,47,17,36
1557,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",31,257,38,3.2,0.7,11.88 ,596,64.66 ,9.22 ,5.0,47,17,36
1558,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",30,249,35,3.2,0.7,10.94 ,547,64.66 ,8.46 ,5.0,47,17,36
1559,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",29,249,36,3.2,0.7,11.25 ,495,64.66 ,7.66 ,5.0,47,17,36
1560,167,A3,-71.52,46.74,56,6,937.9,835,D,Cropland,LC,"St-Augustin-de-Desmaures, Cada",28,231,35,3.2,0.7,10.94 ,474,64.66 ,7.33 ,5.0,47,17,36
1561,168,A3,116.93,28.25,37,17.6,1795,1331,C,Cropland,GC,"Yujiang County, Jiangxi Province, chi",19.3464,223.019035,3.300464037,0.59,0.2,5.594006843,56.8,66.71 ,0.85 ,4.96,25.6,33.2,41.2
1562,168,A3,116.93,28.25,37,17.6,1795,1331,C,Cropland,GC,"Yujiang County, Jiangxi Province, chi",20.39215556,262.4195293,3.73549884,0.7,0.2,5.336426914,80.5,66.71 ,1.21 ,5.2,25.6,33.2,41.2
1563,168,A3,116.93,28.25,37,17.6,1795,1331,C,Cropland,GC,"Yujiang County, Jiangxi Province, chi",19.3464,247.2023683,3.665893271,0.72,0.2,5.091518433,83.2,66.71 ,1.25 ,6.59,25.6,33.2,41.2
1564,168,A3,116.93,28.25,37,17.6,1795,1331,C,Cropland,GC,"Yujiang County, Jiangxi Province, chi",22.74511111,275.580094,3.839907193,0.78,0.2,4.922957939,115.4,66.71 ,1.73 ,5.13,25.6,33.2,41.2
1565,168,A3,116.93,28.25,37,17.6,1795,1331,C,Cropland,GC,"Yujiang County, Jiangxi Province, chi",23.79088889,299.2939534,4.135730858,0.82,0.2,5.043574218,128.4,66.71 ,1.92 ,5.16,25.6,33.2,41.2
1566,168,A3,116.93,28.25,37,17.6,1795,1331,C,Cropland,GC,"Yujiang County, Jiangxi Province, chi",23.52933333,285.8486634,3.921113689,0.82,0.2,4.781845962,132.1,66.71 ,1.98 ,5.17,25.6,33.2,41.2
1567,168,A3,116.93,28.25,37,17.6,1795,1331,C,Cropland,GC,"Yujiang County, Jiangxi Province, chi",22.87577778,318.9031361,4.762180974,0.85,0.2,5.602565852,118.5,66.71 ,1.78 ,5.58,25.6,33.2,41.2
1568,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",31.294 ,551.8736379,7.808 ,0.6,0.5,13.01 ,262.27 ,54.20 ,4.84 ,7.11594,86,9,5
1569,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",23.647 ,446.0156775,7.315 ,0.6,0.5,12.19 ,262.27 ,54.20 ,4.84 ,6.86232,86,9,5
1570,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",17.706 ,322.0738083,5.346 ,0.6,0.5,8.91 ,262.27 ,54.20 ,4.84 ,6.92754,86,9,5
1571,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",5.118 ,77.56467349,2.685 ,0.6,0.5,4.47 ,262.27 ,54.20 ,4.84 ,7.31884,86,9,5
1572,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",3.353 ,44.48278263,1.887 ,0.6,0.5,3.15 ,262.27 ,54.20 ,4.84 ,7.64493,86,9,5
1573,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",2.765 ,38.55048568,2.708 ,0.6,0.5,4.51 ,262.27 ,54.20 ,4.84 ,8.02899,86,9,5
1574,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",1.706 ,25.57649116,1.864 ,0.6,0.5,3.11 ,262.27 ,54.20 ,4.84 ,7.89855,86,9,5
1575,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",2.412 ,27.85538751,2.145 ,0.6,0.5,3.58 ,262.27 ,54.20 ,4.84 ,7.95652,86,9,5
1576,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",2.353 ,25.50578781,1.653 ,0.6,0.5,2.75 ,262.27 ,54.20 ,4.84 ,7.99275,86,9,5
1577,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",3.059 ,32.03248416,1.782 ,0.6,0.5,2.97 ,262.27 ,54.20 ,4.84 ,8.17391,86,9,5
1578,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",40.471 ,479.3539904,8.206 ,0.6,0.5,13.68 ,262.27 ,54.20 ,4.84 ,7.23188,86,9,5
1579,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",41.941 ,430.3684828,8.746 ,0.6,0.5,14.58 ,262.27 ,54.20 ,4.84 ,7.28986,86,9,5
1580,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",27.529 ,352.3530574,6.600 ,0.6,0.5,11.00 ,262.27 ,54.20 ,4.84 ,7.28261,86,9,5
1581,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",8.294 ,120.299857,4.185 ,0.6,0.5,6.98 ,262.27 ,54.20 ,4.84 ,7.2029,86,9,5
1582,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",4.118 ,60.42927867,2.368 ,0.6,0.5,3.95 ,262.27 ,54.20 ,4.84 ,7.15942,86,9,5
1583,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",4.706 ,55.45967563,2.216 ,0.6,0.5,3.69 ,262.27 ,54.20 ,4.84 ,7.18841,86,9,5
1584,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",3.824 ,15.5753802,1.794 ,0.6,0.5,2.99 ,262.27 ,54.20 ,4.84 ,7.15942,86,9,5
1585,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",3.353 ,35.68568263,1.970 ,0.6,0.5,3.28 ,262.27 ,54.20 ,4.84 ,7.32609,86,9,5
1586,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",3.588 ,36.46568142,1.923 ,0.6,0.5,3.20 ,262.27 ,54.20 ,4.84 ,7.46377,86,9,5
1587,169,A3,8.58,49.83,100,9.5,590,914,C,Cropland,LC,"Darmstadt, Hessia, Germany",2.647 ,25.78478629,1.981 ,0.6,0.5,3.30 ,262.27 ,54.20 ,4.84 ,7.58696,86,9,5
1588,170,A3,117.47,26.18,286,19.40 ,1700.00 ,1354,C,Forest,GC,"Fujian Province, Southeast Chi",14.78,417.87,33.5,2.4,0.2,13.96 ,124.17 ,50.72 ,2.45 ,4.03 ,43,28,29
1589,170,A3,117.47,26.18,286,19.40 ,1700.00 ,1354,C,Forest,GC,"Fujian Province, Southeast Chi",22.61,601.94,35.4,2.4,0.2,14.75 ,124.17 ,50.72 ,2.45 ,3.88 ,43,28,29
1590,170,A3,117.47,26.18,286,19.40 ,1700.00 ,1354,C,Forest,GC,"Fujian Province, Southeast Chi",23.91,612.09,31.4,2.3,0.2,13.65 ,124.17 ,50.72 ,2.45 ,3.88 ,43,28,29
1591,170,A3,117.47,26.18,286,19.40 ,1700.00 ,1354,C,Forest,GC,"Fujian Province, Southeast Chi",22.83,296.61,15.3,1.1,0.2,13.91 ,124.17 ,50.72 ,2.45 ,4.14 ,43,28,29
1592,170,A3,117.47,26.18,286,19.40 ,1700.00 ,1354,C,Forest,GC,"Fujian Province, Southeast Chi",21.74,293.73,15.4,1.1,0.2,14.00 ,124.17 ,50.72 ,2.45 ,4.10 ,43,28,29
1593,170,A3,117.47,26.18,286,19.40 ,1700.00 ,1354,C,Forest,GC,"Fujian Province, Southeast Chi",21.3,312.59,14.4,1.1,0.2,13.09 ,124.17 ,50.72 ,2.45 ,4.08 ,43,28,29
1594,171,A3,-82.87,34.6,211,16.10 ,1325.00 ,1480,C,Grassland,LC,"South Caroli, USA",25.3162,284.5986,13.91,1.49,0.3,9.34 ,145.82 ,46.62 ,3.13 ,5.80 ,21,69,10
1595,171,A3,-82.88,34.6,214,16.10 ,1325.00 ,1480,C,Grassland,LC,"South Caroli, USA",28.7378,323.0634,15.79,1.59,0.3,9.93 ,145.82 ,46.62 ,3.13 ,5.10 ,21,69,10
1596,171,A3,-82.89,34.6,215,16.10 ,1325.00 ,1480,C,Grassland,LC,"South Caroli, USA",33.5244,376.8732,18.42,1.9,0.3,9.69 ,145.82 ,46.62 ,3.13 ,5.30 ,21,69,10
1597,172,A3,101.2,37.62,3220,-1.2,489,1025,D,Grassland,GC,"Tibetan Plateau, QinghaiProvince, Chi",186,3363,66.7,6.75,0.5,9.881481481,216.42 ,115.02 ,1.88 ,7.21,46,38,16
1598,172,A3,101.2,37.62,3220,-1.2,489,1025,D,Grassland,GC,"Tibetan Plateau, QinghaiProvince, Chi",174,3742,59.9,6.08,0.5,9.851973684,216.42 ,115.02 ,1.88 ,7.11,46,38,16
1599,172,A3,101.2,37.62,3220,-1.2,489,1025,D,Grassland,GC,"Tibetan Plateau, QinghaiProvince, Chi",153,3569,57.8,5.93,0.5,9.747048904,216.42 ,115.02 ,1.88 ,7.57,46,38,16
1600,172,A3,101.2,37.62,3220,-1.2,489,1025,D,Grassland,GC,"Tibetan Plateau, QinghaiProvince, Chi",159,4054,61.7,6.1,0.5,10.1147541,216.42 ,115.02 ,1.88 ,7.13,46,38,16
1601,173,A3,115.43,39.96,1400,5.50 ,500.00 ,1392,B,Forest,GC,"Dongling, in northern Chi",114.443,2874.56,67.2,5.18,0.6,12.97297297,123.81 ,78.47 ,1.58 ,7.08 ,49,46,5
1602,173,A3,115.43,39.96,1400,5.50 ,500.00 ,1392,B,Forest,GC,"Dongling, in northern Chi",202.4,3607.92,77.8,6.5,0.6,11.96923077,123.81 ,78.47 ,1.58 ,6.80 ,49,46,5
1603,173,A3,115.43,39.96,1250,5.50 ,500.00 ,1392,B,Forest,GC,"Dongling, in northern Chi",84.3384,1971.02,42.1,2.98,0.6,14.12751678,123.81 ,78.47 ,1.58 ,6.53 ,52,42,6
1604,173,A3,115.43,39.96,1250,5.50 ,500.00 ,1392,B,Forest,GC,"Dongling, in northern Chi",92.7028,2142.91,37.8,3.32,0.6,11.38554217,123.81 ,78.47 ,1.58 ,6.13 ,52,42,6
1605,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",48.66,684.16,25.49,2.1,0.6,12.14 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1606,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",41.83,618.38,19.46,2.1,0.6,9.27 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1607,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",26.71,400.97,8.26,2.1,0.6,3.93 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1608,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",11.03,208.16,4.31,2.1,0.6,2.05 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1609,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",30.62,784.98,25.65,2.1,0.6,12.21 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1610,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",25.96,472.77,17.83,2.1,0.6,8.49 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1611,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",20.31,279.01,6.97,2.1,0.6,3.32 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1612,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",8.94,138.72,3.31,2.1,0.6,1.58 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1613,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",33.38,1165.72,15.21,2.1,0.6,7.24 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1614,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",37.01,1165.6,14.72,2.1,0.6,7.01 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1615,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",34.99,1230.04,15.73,2.1,0.6,7.49 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1616,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",43.56,1313.39,18.4,2.1,0.6,8.76 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1617,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",37.17,1220.47,15.02,2.1,0.6,7.15 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1618,174,A3,-88.19,40.06,220,11.10 ,1042.00 ,1203,D,Cropland,GC,"Urba, IL, USA",44.31,1403.41,17.36,2.1,0.6,8.27 ,254.20 ,68.95 ,3.69 ,6.8,66,9,25
1619,175,A3,101.25,21.9,641,22.00 ,1550.00 ,1491,C,Forest,GC,Xishuangban ture reserves  in Southwest Chi,91.11111111,1296.622307,21.2,1.7,0.1,12.47058824,617,66.87 ,9.23 ,4.50 ,37,45,18
1620,175,A3,101.25,21.9,641,22.00 ,1550.00 ,1491,C,Forest,GC,Xishuangban ture reserves  in Southwest Chi,146.6666667,2042.530218,29.3,2.7,0.1,10.85185185,947,66.87 ,14.16 ,4.40 ,37,45,18
1621,176,A3,107.85,25.55,886,21.1,1498,1112,C,Cropland,GC,"Guangxi, chi",38.3878,682.253,14.14,1.7,0.8,8.317647059,529.42,37.72,14.04 ,7.03,51,26,24
1622,176,A3,107.85,25.55,886,21.1,1498,1112,C,Cropland,GC,"Guangxi, chi",57.6796,831.801,17.56,1.9,0.8,9.242105263,549.08,33.36,16.46 ,5.99,51,26,24
1623,176,A3,107.85,25.55,886,21.1,1498,1112,C,Forest,GC,"Guangxi, chi",46.1438,655.958,16.47,2.01,0.8,8.194029851,454.5,37.27,12.19 ,6.13,51,26,24
1624,176,A3,107.85,25.55,886,21.1,1498,1112,C,Grassland,GC,"Guangxi, chi",61.3877,1158.03,29.42,2.58,0.8,11.40310078,1041,91.14,11.42 ,7.15,51,26,24
1625,176,A3,107.85,25.55,886,21.1,1498,1112,C,Forest,GC,"Guangxi, chi",120.361,2087.26,61.52,3.84,0.8,16.02083333,2405.75,175.4,13.72 ,7.33,51,26,24
1626,177,A3,127.92,42.33,780,2.90 ,700.00 ,902,D,Forest,GC,"Jilin Provinc, northeast Chi.",271.0355556,6982.75617,141.0694218,2.1,0.7,67.18 ,5060.25,48.25 ,104.87 ,5.5,55,25,20
1627,177,A3,127.92,42.33,780,2.90 ,700.00 ,902,D,Forest,GC,"Jilin Provinc, northeast Chi.",301.3177778,8166.926765,156.1569965,2.1,0.7,74.36 ,5839.7,48.25 ,121.03 ,5.5,55,25,20
1628,177,A3,127.92,42.33,780,2.90 ,700.00 ,902,D,Forest,GC,"Jilin Provinc, northeast Chi.",302.8711111,8654.464573,155.3423765,2.1,0.7,73.97 ,6289.61,48.25 ,130.35 ,5.5,55,25,20
